,tweet,score
294,"@nordish_fischi Du Liebe, danke 😘 Ich notiere dich als Krankheitsvertretung 😁",0.193378645
295,#DontTakeMeHome 🇬🇧❤️💙,0.2562303588
296,Aberdeen fans making the long journey to Easter Road 😀😂 https://t.co/VjtuyPu59a,0.1669955419
297,Ducking shite being on a shakes only diet and everyone at work has got class scran😭,0.1025359936
298,@Jadey_burns happy birthday hen 🤗🐳,0.1188335891
299,"So I decided to see what everyone's talking about and watch the new #QueerEye on Netflix. ""Is that a douche?"" ""No, it's a shower head!"" 🙈",0.1409047723
300,Sitting at the waiting bit at the doctors and this wee girl goes to her mum ‘i just poo’d myself’ 😂😂,0.1416356062
301,"Still time to register for our trade portfolio tasting on Monday! 10am - 5pm @ Henri.
✉️… https://t.co/odxiES0BPE",0.1276035957
302,This is so cute😭❤️ https://t.co/POnE5e9SyX,0.1570562011
303,"@FOHeming Sound advice mate👌

Do you remember Neville from the Call Centre? 

""Surround yourself with great people…… https://t.co/tk8g0sBSvP",0.1504786962
304,@LilliardGin Happy birthday Kate and Lilliard! Hope you're skipping around the room in celebration 🎉,0.1632682891
305,"@spacedad1098 16 😱 just checked here, forecast high tomorrow for us is 7! Think my bike will be in the garage a bit longer 😩",0.0963239056
306,@Skiddler @Willumscapes @HaniJacqui Wow 😳 ur turning me on,0.1106482497
307,@SergioYedo Yassss! 😁,0.1421471899
308,"#paddythehorse selfie, less than a month to St Patrick’s day and we’re ready to go 🍀🍀🍀 https://t.co/B1HdszQKfJ",0.1718190455
309,@BexyAnn15 Living the dream 🙌🏻,0.1501863626
310,Work tonight then finally off 🎉🎊,0.215961412
311,@spacedad1098 Lucky you. Baltic here ❄️,0.1463129431
312,Starting to think the Corbyn people were right about centrist political commentators not really having a clue tbh 😳 https://t.co/3TliAyyG2J,0.1106482497
313,@Kayla03875200 Thank u hunni pie 💘 I sure will lysm xxxx,0.1592487028
314,Big up vitamin shop in Grangemouth. Stock is unreal👏🏽 sorted out for the next few months atleast,0.1473361105
315,💥TICKETS ARE NOW LIVE 💥 Click the link in our bio to get yourself a couple tickets to our… https://t.co/3EjXN8mS7U,0.1309654316
316,@TanaCollins7 So you sorted out your Blonds from Blondes! 😁,0.1421471899
317,@lewisrw14 @meganmcgowan981 me on wed😭😂 https://t.co/AeWN2Nx1MH,0.1186874223
318,Looks brilliant. All we need to do is update that wallpaper 😜 https://t.co/METHpmBvVk,0.1425856903
319,"https://t.co/NnasI343Mk

Waterfall: Written about a girl I once knew 😢, this was about asking her to open and let m… https://t.co/Wr9t6LZfgG",0.1098443324
320,"Excited to be talking about tidy text mining in #rstats at @edinb_r tonight! 📈📄📊🥃🏰

How did nobody tell me how beau… https://t.co/oa4i4P3AIC",0.1795658847
321,"Funnily enough, I never tried this!! 😬 Mine wouldn't have cleared the line out!! You try this @matt9dawson 👍 https://t.co/T8YTJCID1J",0.1615873712
322,Blood donors are 🌟🌟🌟 undying gratitude https://t.co/IE1yn8i1Bg,0.1810275524
323,@lynnanderson442 @laurastandalof1 Ooh dear 🙈🙈,0.172476796
324,Edinburgh is such a beautiful city! ❣ Amazing weather too! ☀️ https://t.co/h9H8oN7lMo,0.1433165242
325,It’s called The Huxley Old People’s Home....😜🍺 https://t.co/0h963YS9Ib,0.1786158006
326,My absolute fave angel @emmmaturnerr selected 😍 u go gal https://t.co/Xd203pkwlv,0.1588832858
327,We’re at Craiglockheart campus today spreding that #paddythehorse love 💗 If you see us come say hi ✋🏼✋🏼… https://t.co/UD2O7gFsv3,0.1757655485
328,6️⃣🔙👆 More from the capital. #Scotland #Edinburgh #PrincesStreet #PrincesStreetGardens #park… https://t.co/4qVgUUChwe,0.1471899437
329,🔟🔙👆 Busy busy busy. #Scotland #Edinburgh #EdinburghCastle #PrincesStreet ##PrincesStreetGardens… https://t.co/ADUAmWZubB,0.1471899437
330,@nataaliexxx Thanks nat 😊xx,0.1563984506
331,"@skyekirklandxx Oh wow lovely, thanks darling 💕💕",0.2017101513
332,nothing gets me more raging than being ignored 😤😤,0.0787838924
333,Just love Lachlan cuddling in for a nap👩‍👦 There will become a day when he doesn't want a mummy cuddle. So I cherish these moments 💙,0.1773002996
334,Abbi tuu app 3 weeks pehlay keh rahay thay kay Pak mein asa koi Network nahi. Abb achanak say 😂😂😂 https://t.co/I4HCDCauX6,0.157787035
335,Adiyala or Jeddah 😂 https://t.co/7k6jkP3s5l,0.1254841774
336,"Lagta ha NS nay khuch kiya ha Gulalai kay sath, beechari daar gayee ha 😂😂😂 #HaqHaq https://t.co/LU0pGjuG5s",0.157787035
337,@MicaelaMcK9 Thank u baby 🤤❤️ luv n miss u C u soon xxx,0.1638529562
338,@lynnanderson442 @laurastandalof1 You both enjoying your Sauna/Spa day?? 😞 Where's your hotel...,0.1007089089
339,@melissajolly47 Thank u hunni 😘🥂,0.1605642038
340,@Redtom1903 @Shay2920 @nmcginn10 Cheers 😊 COYR,0.1563984506
341,Like my man's like my whisky.. Smooth 😎😂😘 #scotchwhisky #whiskyorwhiskey #whiskeylibrary… https://t.co/j1oYxgulFm,0.2125995761
342,@BrionyMonroe @MrDanny_Jackson @unsubactors @dickie_kate Enjoy Briony. 😀❤xxxx,0.2053643207
343,@ArtVandelayEBT 😂😂 the gun nuts are gid fun to wind up like. Mental that guns are a political issue. Mongs,0.1416356062
344,@LeonLinsay 😂😂 naw just something I read on here,0.1416356062
345,@davidmartin033 @benfergusonshow 😂 aye yer gun will do a lot of good against drones an shit,0.1254841774
346,@Bobbyg444 @benfergusonshow @AlisonB75075142 😂😂😂 yous are all fuckin stupid as fuck man. Clearly none of you gun nu… https://t.co/AvFLXvNfRn,0.157787035
347,"👇x 16,000 .... https://t.co/ezL3xZvfr0",0.1273843455
348,"@Katinka471 Awwww, danke! 💚😘",0.2085069064
349,End of recess wee walk up Calton Hill. Back to work Monday with clear head and less scruff! ☺️ https://t.co/VKADxy74Bg,0.1573485347
350,Me too - she’s really rather lovely ❤️😜 https://t.co/4RDuVlig4K,0.1971058978
351,@BeverleyWatkins thank you so much for supporting Hannah! Hope you are well 😊,0.1563984506
352,@invuc @Pogbawi اكثر تغريدة ضحكتني فحياتي 😂,0.1254841774
353,Gimpy cuddles? 😘 https://t.co/mq8jEBGrYX,0.1605642038
354,I miss broad city being on now tv 💔,0.1004896587
355,الاسطورة 💚💚 https://t.co/fkfJH7rEWT,0.2052181539
356,"😂😂😂😂😂 
Grow up https://t.co/8SOMYywfJi",0.1900898926
357,Plenty of pubs in Cannonmills or Stockbridge...I’m currently in The Huxley at the West End enjoying a superb pint 🍺… https://t.co/7CIfsIXWQ6,0.145362859
358,Apparently Ross McCrorie and Jason Holt should be gettin a game for Scotland 😂😂😂😂,0.1739384638
359,Oh my pay slip is looking tidy🙌🏼,0.1501863626
360,😭❤️😩 this makes me so happy! 🙏🏾 https://t.co/7mUImchUjF,0.1606372871
361,@JamesW_754 If at first you don’t succeed....just head to the pub for a pint 🍺😜,0.1786158006
362,@EllenClarkson2 @DomonicCasey That makes it a bit less weird then😂 can only think of how long that took😂😂😭😭,0.1441935248
363,"As if I slipped on ice this morning,winded myself,and broke a fucking rib 😂",0.1254841774
364,Couldn't put this any better ❤️ https://t.co/uRdXCNYjo7,0.1638529562
365,@DaisyyMeadows @JohnRonaldHassa @IsThisAB0t @TS_3502 @flashgrim 👍,0.1474091939
366,♥️💃👯‍♀️🎭 https://t.co/QjAbxYMZcy,0.243075349
367,@erinaitchisonn Thank you pretty 😙,0.1661916246
368,@alex_chauvelin 😭😭 I’ll try no lak,0.0957392385
369,@bekah678 Thank u sexy Becky 🤩😘,0.1605642038
370,Holy shit man 😳 https://t.co/e8mk71sHP3,0.1106482497
371,@kiaramcdonaldxx Thank u sexy bum !!! Lots of love see u soon 🕺🏼❤️,0.1638529562
372,@CaitlinRoboxxx Thank u cAitlin !!! 😙😙,0.2230505006
373,THE SNUTS ARE ON 🔥 #THESNUTS #EDINBURGH #WHITBURN #WESTLOTHIAN #LADS #SCOTTISH #TALENT @ The Caves https://t.co/aVzrJDnGxK,0.1194913396
374,@chloeobrien21 Thank u baby cakes 💘 luv you loads  !!!!,0.1592487028
375,@taraduffy Thank you baby !!! 😘,0.1605642038
376,@laurenoniell happy birthday baby !! I hope you’ve been spoiled 😘😘 Xx,0.2117956588
377,Merry Birthmas @cloudwaterbrew 🎈This was v tasty 🎉 Thanks @Ben_Hislop for the assist 🤝 https://t.co/apcnxVrlAU,0.2157421618
378,@alex_chauvelin This is so cute 😩❤️ luv u babe celebrate sooon xxx,0.1369582694
379,@savannah_kxx @ellemurray Luv u 2 the moon n bk 😘 night out sooon U riot !!!  Xxxx,0.1605642038
380,@EllemurrayXX happy 18th birthday hun bun !!! Have a fabb day&amp, weekend. Love u lots 🥂🤩❤️
381,Cheers mate.. you will enjoy this one styles will jel nicely! A fight that will get me right up there 👊🏽💥 https://t.co/ewqX11jES0,0.1368121026
382,@GaryHowie1 Mon the skins!!! 😂,0.1254841774
383,Scotland ❤️❤️❤️💕,0.3190820726
384,@HugebyName @frankienbennys Still got a few months in my 30s 😉,0.1431703574
385,Our talented neighbour &amp, Scottish BAFTA winner @DuncanCowles - 12 mins in. Give it a 👂.  https://t.co/ygC9xHYX5E
386,https://t.co/4sUA7Yzc0k proud 😂😂😂😂,0.1739384638
387,@G_Paris1 @nicholasturrock I’m a fan 🙋🏻‍♂️,0.1539136154
388,@Ned_Stevens1 @QatarBear1872 Over n over same old pish... 💤💤💤,0.1904553095
389,"@scanfer @Pod_Point Great to have this at new @LidlUK store in Slateford, #Edinburgh 😊⚡️🚗",0.186216473
390,"@sbreingan I love noise and base, not sure my neighbours or family do tho! Stop trying to talk me out of it 😄. Will… https://t.co/lN238teKew",0.1401008551
391,"@Ned_Stevens1 😂😂fatso, deary me, you are 12 eh🤪 had more grown up pish fi a school bairn..you actually think your c… https://t.co/tWVcShGcSY",0.1416356062
392,Epic 😂 https://t.co/75u2Hr6o4Y,0.1254841774
393,Last man standing fixtures for week 2. Get your picks in 👍🏼 https://t.co/68aEyMGuBk,0.1474091939
394,@Ned_Stevens1 @norrieblack1 Grave robbers 👋,0.139516188
395,Damagh kay oper b tuu skin hotti ha na #HaqHaq 😂 https://t.co/9pO1eygq8v,0.1254841774
396,💩💩💩💩💩💩😜 https://t.co/IWGMUzeVEZ,0.0917196521
397,@_Bheanian_ @CelticTV @kwalsh96 😂😂😂,0.157787035
398,"My heart actually broke reading this, what a truly horrible experience that must have been 😢😢 https://t.co/5yuEpReY6r",0.1103559161
399,@suzannezeedyk @GLoganEd @JohnSwinney Let’s ensure our children are happy and watch them flourish ❤️,0.1638529562
400,"A bit of ghost hunting at @AuldReekieTours for @gemmartin1105 and I’m not afraid to say, she kept me safe 🙈👻😜 https://t.co/8NW0U80uiv",0.1908207264
401,@Ned_Stevens1 That’s what happens to stalkers🤪😎 enjoy ur trophy less days 💚💚,0.2411020975
402,listen to the big man mark👇🏻 LIV x https://t.co/sLWPszD46I,0.1273843455
403,@aidanross07 Thanks AR ☘️💚,0.1572754513
404,@ryancampbell43 Cheers lad 👍,0.1474091939
405,@meheggann 😂😂😂 legend! Thanks doll 😘,0.2090184901
406,👋🏻 hallo me! This little thing of beauty is our halloumi and pink grapefruit salad.… https://t.co/r2KTQBUlpY,0.139516188
407,@paulp79 Nah a salad 😂,0.1254841774
408,"Baby apples caramelised with brown sugar and sweet Marsala wine , cinnamon and sultanas 😍 https://t.co/gsKe1PuBdQ",0.1588832858
409,A video of the 4 storey stairwell we recently decorated inside a Georgian townhouse in #Edinburgh 😀.… https://t.co/bKpb1h8f26,0.1508441131
410,Arancino Nero di seppia with Scottish white crab meat in a piennolo tomato salsa 👌🏼 https://t.co/2inbuk96tN,0.1504786962
411,😎 https://t.co/DYJNTojXTw,0.1452166922
412,Your patter is 💩😂😂 https://t.co/7Q2dfNYJfZ,0.1331579332
413,@Ned_Stevens1 @iain4546 Ah so you’re bringing papers into it 👍 https://t.co/GkCYBWcxNk,0.1474091939
414,Take a bow @BradleyNeil1 what a final 8 holes today to make the cut. Awesome golf 👏🏼👏🏼👏🏼,0.2233428342
415,@VillePulakka @Microsoft I didn't! That's super👌🏾,0.1504786962
416,De-cluttered and disinfected my whole apartment. Love a good clean. Feels like I’m living in a new flat again 😍,0.1588832858
417,@GlasgowCityFC @Joanne__Paton Oh my lord someone tell me to never do that again🌚🤢,0.1432434408
418,RIP to the 17 children and thoughts and prayers go out  to their families and friends at this horrible and sad time. 😓💔💔#ripflorida,0.0857998977
419,@SFC_Girls @StenhousemuirFC Would be a pleasure 😊,0.1563984506
420,Turkish Pizza for Lunch 😍 #InOven #Wait #Wait #Wait #Friday https://t.co/EHOJoKFJGM,0.1588832858
421,"@lmacconnachie_1 happy birthday kid, have a good one mate 👍🏼",0.1474091939
422,@elliealexander9 awww happy birthday Ellie! Have a lovely day. 💞xx,0.1633413725
423,Please tell @38_degrees to campaign to #StopBrexit 🇪🇺- https://t.co/oVUxi1fTk6,0.1938902288
424,🎶🎵 Sunshine - @matisyahu… https://t.co/pmli1wIzAJ,0.1851202222
425,@AgentScotland Great minds and all that 👍🏻,0.1474091939
426,@emmasturrockx happy birthday pretty girl! Hope it’s a good one 👄,0.1439742746
427,@kerr_fisher happy birthday 2 you !!!! 🐠🖕🏼 Have a fab day little one x https://t.co/NFB2qxutVi,0.1395892714
428,Back in Edinburgh 🏴󠁧󠁢󠁳󠁣󠁴󠁿🎉,0.1632682891
429,@rosiebremner_  dm me for details💸,0.1209530074
430,How good do these look 😍😍😍 https://t.co/98FngF2Nwx,0.2579843602
431,Snacks are key 🍪 https://t.co/Ny5sNoRGXw,0.1324270993
432,aye but pure McLeish is a pure Rainhjarz bastert n broon is ken what a mean like no 😴#TartanTrannies https://t.co/3dNFqegg3m,0.1034860776
433,@SamRintoul9 happy birthday sambo have a good one ☝🏻💙,0.1852663889
434,@jakeclaarke Cheers jakey💞💞,0.2173499963
435,@FraserOgilvie10 Happy birthday to wee mr muscle mate💪🏼,0.1498940291
436,Tener de profesor a un tour manager que ha trabajado con artistas como Prince o Paul McCartney es un lujo 😍😍😍😍,0.3075348973
437,@feesheal Well if you will drink wine with an 💯% sugar content... 🍷 🍑🤢,0.1650953738
438,Thank you @dvillena_sport for your support! 💖,0.161368121
439,@alexevans91 Also I strongly object to how under-rated Jungle Book is 😡,0.0966893225
440,Catch this today or on BBCiPlayer. So proud of my nephew who’s used his own passion for adventure to spark ⚡️ that… https://t.co/Zq9x9hN1NF,0.1222685084
441,@elliealexander9 happy birthday princess hope u have the bestest day ever 💘💘 https://t.co/nunQCkO2Sk,0.2091646569
442,@totallyFabi Thank you! I'll wait for it!😃,0.1500401959
443,"@alexevans91 1 Jungle book 🐯
2. Fantasia 🍄
3. Frozen ❄️
4. Lion King 🦁 👑",0.2318205072
444,"@Sandys_afc1 @stbernardsAFC @SpartansAmsFC Over the moon at a 2-0 defeat. 

We are obsessed though 👀😂",0.1300884309
445,Go girls! We loved having you @TweetPUNKs and know this is just the start of great things for you both 👏👏👏… https://t.co/Evrk202IKB,0.2233428342
446,Wowzer 😍 https://t.co/LKjDVrD08I,0.1588832858
447,Gong Xi Fa Cai! 🎊 Wishing everyone a fantastic Year of the Dog 🐕 from all of us here at MCFB .… https://t.co/WN6UDiAxhl,0.1789081342
448,@YerMouse You'd brighten up the inside of the office 😊,0.1563984506
449,"@Ned_Stevens1 @iain4546 Really 😂😂😂😂😂😂, err no its not..better than no major titles in your history.away and invade… https://t.co/tdwFJgWD9l",0.2062413213
450,"GAME TOMORROW
@ScotAmFAEast 🏆
Vs @stenny_afc 
Larbert High School
1.30pm KO

@ScotAmFA @Scottish_AFF… https://t.co/HucQG3gNNy",0.1623912885
451,RELEASE THE DA’S!!!!!!!!!! 👊🏼🤫 https://t.co/RtNC92O2bI,0.1259957612
452,@Shaka_456 @Ghost115_R6 @tylerjfire @xAGSGx @Andyy_VeS @Younglnc_ 👌,0.1504786962
453,Happy birthday beautiful @megwhittaker_ . Love forever baby girl 😍😘😍😘 xxx https://t.co/o0pEhCfIbo,0.3108967332
454,@Pan_the_Puppy Nice 😈🔥🔥,0.1490170284
455,Can we get this hidden from Steelers fans? They could get confused by the colours 😂 https://t.co/bqOwMH9J2C,0.1254841774
456,@xAGSGx @Shaka_456 @Andyy_VeS @Ghost115_R6 @tylerjfire @Younglnc_ Good one mate 👌,0.1504786962
457,"When the dog thinks it’s play time but the cat is going to war 😂

#edinburgh #siblings… https://t.co/HAzJ9nijYC",0.1254841774
458,@DaveRobertson8 @The_Tman10 Took 6 off you boys once 😜,0.1425856903
459,@BambrickChloe Thank u cuzzz ! 🤪💘,0.1592487028
460,No voy teniendo una isla en Escocia que se ve desde Edimburgo 😂 https://t.co/Spyh88AxPx,0.1254841774
461,@rossgoodwillie1 Thank you ma ladddie 🤙🏽❤️ RIP annnie it’s been a pleasure ! Xxx,0.1638529562
462,@katherinebraby happy birthday babes🎉😘hope you have the best day and an amazing weekend🥂lots of love💓💓,0.3115544837
463,@brookeinnesx Thank you babes ! 😊💋 xx,0.2068990718
464,"@Loofah57060 Peter Mark Sinclair, you mean? 😃",0.1500401959
465,"Buffett at work, happy Friday 👏🏽",0.1473361105
466,"I AM BRINGING BACK #FollowFriday 🙌🏻

Yer man @samfromwelbot and his new wellness at work venture @HelloWelbot are n… https://t.co/WpnUKMhWXd",0.1501863626
467,@hassinator_69 hallelujah 🙏🏻 Jesus the hand of the Lord has touched plastic too,0.1398085215
468,Gorgeous sunny winters’ day in Edinburgh today! ❄️☀️❄️☀️ https://t.co/kmhqtFMX3g,0.2512606884
